+6.46000E+2	+2.27905E-1	+9.47145E-2	+1.30369E-1
+6.48000E+2	+2.08328E-1	+9.20480E-2	+1.26529E-1
+6.50000E+2	+2.09579E-1	+9.07955E-2	+1.24707E-1
+6.52000E+2	+2.05551E-1	+8.88275E-2	+1.21757E-1
+6.54000E+2	+2.07642E-1	+8.61035E-2	+1.17680E-1
+6.56000E+2	+2.00378E-1	+8.43400E-2	+1.15443E-1
+6.58000E+2	+1.98517E-1	+8.39897E-2	+1.14535E-1
+6.60000E+2	+1.99799E-1	+8.36803E-2	+1.14312E-1
+6.62000E+2	+1.98212E-1	+8.37946E-2	+1.14408E-1
+6.64000E+2	+1.99890E-1	+8.29933E-2	+1.13370E-1
+6.66000E+2	+1.91238E-1	+8.22534E-2	+1.12239E-1
+6.68000E+2	+1.99387E-1	+8.00366E-2	+1.09079E-1
+6.70000E+2	+2.00638E-1	+8.40013E-2	+1.14776E-1
+6.72000E+2	+2.10526E-1	+9.28448E-2	+1.27764E-1
+6.74000E+2	+2.19620E-1	+9.98385E-2	+1.37681E-1
+6.76000E+2	+2.29385E-1	+1.03389E-1	+1.42841E-1
+6.78000E+2	+2.32391E-1	+1.04615E-1	+1.44767E-1
+6.80000E+2	+2.41440E-1	+1.05722E-1	+1.46266E-1
+6.82000E+2	+2.34238E-1	+1.05432E-1	+1.46022E-1
+6.84000E+2	+2.31461E-1	+1.04541E-1	+1.44714E-1
+6.86000E+2	+2.30743E-1	+1.08218E-1	+1.49985E-1
+6.88000E+2	+2.29980E-1	+1.11254E-1	+1.54398E-1
+6.90000E+2	+2.48352E-1	+1.17131E-1	+1.62872E-1
+6.92000E+2	+2.59552E-1	+1.25134E-1	+1.74253E-1
+6.94000E+2	+2.66495E-1	+1.30944E-1	+1.82686E-1
+6.96000E+2	+2.75024E-1	+1.42824E-1	+1.99706E-1
+6.98000E+2	+2.99957E-1	+1.54175E-1	+2.15697E-1
+7.00000E+2	+3.14728E-1	+1.63291E-1	+2.28759E-1
+7.02000E+2	+3.31207E-1	+1.76478E-1	+2.47668E-1
